csv_scheddate,sc_code,VisitCount
3/19/18,CNA11HN,34
3/19/18,RN00H,31
3/19/18,MU01H,24
3/19/18,IPSW11H,22
3/19/18,AGLPN70HPM,21
3/19/18,SN09H,21
3/19/18,IPEMERPREP,20
3/19/18,RN08H,19
3/19/18,NP-HF2F,19
3/19/18,IPSW01H,18
3/19/18,IPRN08H,15
3/19/18,SN70HAM,15
3/19/18,LPN70HAM,15
3/19/18,LPN09H,14
3/19/18,IPSN88H,14
3/19/18,SW11HP,14
3/19/18,VOL75HC,14
3/19/18,SN70HPM,12
3/19/18,PHY-HF2F,10
3/19/18,SNTRNSIN,8
3/19/18,BE72H,7
3/19/18,LPN70HPM,6
3/19/18,SN96H,6
3/19/18,RN88H,6
3/19/18,LPN88H,6
3/19/18,VOL75HP,6
3/19/18,IPSN48H,5
3/19/18,IPCH11H,5
3/19/18,SNPLHN,5
3/19/18,CH11HP,4
3/19/18,VOL75HR,4
3/19/18,AGLPN70HAM,4
3/19/18,SN48H,3
3/19/18,RN18H,3
3/19/18,CNA70HPM,1
3/19/18,BE72HA,1
3/19/18,VOL75HH,1
3/19/18,VOL75HT,1
3/19/18,SWOCH,1
3/19/18,SN94H,1
3/19/18,SW88H,1
3/19/18,CNA70HAM,1
3/20/18,CNA11H,906
3/20/18,RN11H,771
3/20/18,SW11H,210
3/20/18,CH11H,142
3/20/18,EMERG-PREP,101
3/20/18,SNIH,87
3/20/18,IPCNA11HAM,83
3/20/18,IPCNA11HPM,83
3/20/18,RN02H,75
3/20/18,MU11H,65
3/20/18,IPSN09HAM,54
3/20/18,IPRN11HPM,48
3/20/18,RN00H,48
3/20/18,RN70H,46
3/20/18,MU01H,44
3/20/18,SW01H,43
3/20/18,CH01H,40
3/20/18,IPSN09HPM,39
3/20/18,VOL75HC,38
3/20/18,CNA11HN,37
3/20/18,IPRN11HAM,32
3/20/18,SNOCH,32
3/20/18,RN09H,29
3/20/18,PHY-VIS,21
3/20/18,LPN70HAM,20
3/20/18,IPSW01H,19
3/20/18,IPSW11H,19
3/20/18,IPEMERPREP,18
3/20/18,RN08H,18
3/20/18,IPCH01H,18
3/20/18,SW11HP,17
3/20/18,IPRN08H,16
3/20/18,LPN09H,15
3/20/18,SN09H,15
3/20/18,AGLPN70HPM,14
3/20/18,NP-HF2F,13
3/20/18,IPSN88H,12
3/20/18,SN96H,12
3/20/18,RN88H,11
3/20/18,VOL75HR,11
3/20/18,SN70HPM,10
3/20/18,LPN70HPM,10
3/20/18,SN48H,7
3/20/18,SN70HAM,7
3/20/18,CL60,7
3/20/18,BE72H,6
3/20/18,SNPLHN,6
3/20/18,VOL75HP,5
3/20/18,IPCH11H,5
3/20/18,LPN88H,5
3/20/18,HLIH,5
3/20/18,AGLPN70HAM,5
3/20/18,SNTRNSIN,4
3/20/18,IPTRNOUT,3
3/20/18,CH18H,2
3/20/18,IPSN96H,2
3/20/18,CNA70HAM,2
3/20/18,VOL75HE,2
3/20/18,PHY-HF2F,2
3/20/18,CH11HP,2
3/20/18,RN18H,1
3/20/18,VOL75VA,1
3/20/18,SN94H,1
3/20/18,CH72H,1
3/20/18,CB05H,1
3/20/18,IPSN48H,1
3/20/18,RN07H,1
3/20/18,BE72HA,1
3/20/18,SN91H,1
3/21/18,CNA11H,955
3/21/18,RN11H,689
3/21/18,SW11H,208
3/21/18,CH11H,138
3/21/18,EMERG-PREP,87
3/21/18,SNIH,83
3/21/18,IPCNA11HAM,82
3/21/18,MU11H,81
3/21/18,IPCNA11HPM,75
3/21/18,RN09H,75
3/21/18,IPSN09HAM,66
3/21/18,RN70H,55
3/21/18,IPRN11HPM,48
3/21/18,RN02H,47
3/21/18,RN00H,45
3/21/18,SW01H,44
3/21/18,CH01H,43
3/21/18,SNOCH,42
3/21/18,CNA11HN,38
3/21/18,VOL75HC,38
3/21/18,IPRN11HAM,34
3/21/18,PHY-VIS,33
3/21/18,RN08H,32
3/21/18,IPSN09HPM,32
3/21/18,IPSW11H,30
3/21/18,SN09H,26
3/21/18,MU01H,22
3/21/18,LPN70HAM,20
3/21/18,AGLPN70HPM,19
3/21/18,NP-HF2F,17
3/21/18,IPCH01H,16
3/21/18,IPEMERPREP,16
3/21/18,IPRN08H,14
3/21/18,LPN09H,13
3/21/18,IPSW01H,13
3/21/18,VOL75HR,12
3/21/18,IPSN88H,11
3/21/18,SW11HP,9
3/21/18,LPN70HPM,9
3/21/18,CH11HP,8
3/21/18,BE72H,8
3/21/18,AGLPN70HAM,7
3/21/18,SN70HAM,7
3/21/18,SN48H,7
3/21/18,PHY-HF2F,7
3/21/18,SNTRNSIN,6
3/21/18,IPTRNOUT,5
3/21/18,IPSN48H,5
3/21/18,SN70HPM,5
3/21/18,IPCH11H,3
3/21/18,RN88H,3
3/21/18,SN96H,3
3/21/18,SNPLHN,3
3/21/18,VOL75HP,3
3/21/18,IPSN96H,3
3/21/18,VOL75HM,2
3/21/18,BE72HA,2
3/21/18,SW18H,2
3/21/18,SWOCH,2
3/21/18,SW88H,2
3/21/18,VOL75HE,2
3/21/18,IPSN18H,1
3/21/18,LPN88H,1
3/21/18,CNA70HAM,1
3/21/18,CH72H,1
3/21/18,LPN18H,1
3/22/18,CNA11H,902
3/22/18,RN11H,592
3/22/18,SW11H,175
3/22/18,CH11H,152
3/22/18,RN09H,110
3/22/18,EMERG-PREP,83
3/22/18,SNIH,82
3/22/18,MU11H,80
3/22/18,IPCNA11HPM,78
3/22/18,IPCNA11HAM,75
3/22/18,RN02H,60
3/22/18,IPSN09HAM,51
3/22/18,CH01H,48
3/22/18,IPRN11HPM,46
3/22/18,RN00H,44
3/22/18,RN70H,44
3/22/18,SNOCH,44
3/22/18,VOL75HC,42
3/22/18,CNA11HN,37
3/22/18,SN09H,36
3/22/18,IPSN09HPM,34
3/22/18,SW01H,32
3/22/18,IPRN11HAM,27
3/22/18,IPSW11H,25
3/22/18,PHY-VIS,24
3/22/18,SW11HP,21
3/22/18,MU01H,20
3/22/18,RN08H,20
3/22/18,LPN70HAM,20
3/22/18,LPN09H,17
3/22/18,PHY-HF2F,16
3/22/18,IPSW01H,16
3/22/18,IPEMERPREP,16
3/22/18,IPCH01H,15
3/22/18,IPSN88H,14
3/22/18,SN70HPM,13
3/22/18,SN48H,13
3/22/18,AGLPN70HPM,13
3/22/18,NP-HF2F,12
3/22/18,IPRN08H,10
3/22/18,IPCH11H,10
3/22/18,SN70HAM,10
3/22/18,BE72H,9
3/22/18,LPN70HPM,9
3/22/18,LPN88H,7
3/22/18,CH11HP,7
3/22/18,VOL75HR,6
3/22/18,IPTRNOUT,6
3/22/18,SN96H,6
3/22/18,HLIH,4
3/22/18,SNTRNSIN,4
3/22/18,IPSN48H,4
3/22/18,RN88H,3
3/22/18,SNPLHN,2
3/22/18,BE72HA,2
3/22/18,RN18H,2
3/22/18,LPN18H,1
3/22/18,SW18H,1
3/22/18,VOL75HE,1
3/22/18,VOL-ASSIGN,1
3/22/18,VOL75HM,1
3/22/18,VOL75HP,1
3/22/18,SN95H,1
3/22/18,VOL75HA,1
3/22/18,IPRN02H,1
3/22/18,CNA70HPM,1
3/22/18,IPSN96H,1
3/23/18,CNA11H,1045
3/23/18,RN11H,581
3/23/18,RN09H,213
3/23/18,SW11H,173
3/23/18,CH11H,139
3/23/18,SNIH,95
3/23/18,IPCNA11HAM,84
3/23/18,IPCNA11HPM,79
3/23/18,EMERG-PREP,70
3/23/18,MU11H,57
3/23/18,IPSN09HPM,57
3/23/18,IPSN09HAM,53
3/23/18,SNOCH,51
3/23/18,RN70H,44
3/23/18,IPRN11HAM,42
3/23/18,RN00H,41
3/23/18,RN02H,40
3/23/18,CH01H,39
3/23/18,SN09H,38
3/23/18,CNA11HN,36
3/23/18,IPRN11HPM,32
3/23/18,VOL75HC,31
3/23/18,RN08H,30
3/23/18,SW01H,27
3/23/18,PHY-VIS,22
3/23/18,MU01H,21
3/23/18,LPN70HAM,19
3/23/18,IPSW11H,18
3/23/18,SW11HP,16
3/23/18,PHY-HF2F,16
3/23/18,IPCH01H,16
3/23/18,NP-HF2F,15
3/23/18,VOL75HR,14
3/23/18,LPN09H,14
3/23/18,IPEMERPREP,14
3/23/18,IPRN08H,13
3/23/18,LPN70HPM,13
3/23/18,IPCH11H,12
3/23/18,SN70HPM,9
3/23/18,IPSW01H,9
3/23/18,SNTRNSIN,9
3/23/18,SN48H,9
3/23/18,SN70HAM,8
3/23/18,SN96H,7
3/23/18,LPN88H,6
3/23/18,SNPLHN,6
3/23/18,CH11HP,6
3/23/18,IPSN96H,5
3/23/18,IPSN88H,5
3/23/18,IPSN48H,5
3/23/18,RN18H,4
3/23/18,BE72H,4
3/23/18,IPTRNOUT,3
3/23/18,HLIH,3
3/23/18,RN88H,3
3/23/18,SWOCH,3
3/23/18,VOL75HE,2
3/23/18,AGLPN70HPM,2
3/23/18,LPN18H,1
3/23/18,VOL75VA,1
3/23/18,PT01H,1
3/23/18,VOL75HM,1
3/23/18,VOL75HT,1
3/23/18,RN66H,1
3/23/18,SW88H,1
3/23/18,AGLPN70HAM,1
3/23/18,CNA70HPM,1
3/23/18,CB05H,1
3/24/18,CNA11H,190
3/24/18,IPCNA11HPM,87
3/24/18,IPCNA11HAM,77
3/24/18,SNOCH,60
3/24/18,SNIH,60
3/24/18,IPSN09HAM,59
3/24/18,IPRN11HPM,47
3/24/18,RN09H,43
3/24/18,RN11H,43
3/24/18,IPSN09HPM,42
3/24/18,RN00H,39
3/24/18,IPRN11HAM,37
3/24/18,RN70H,36
3/24/18,SN09H,25
3/24/18,EMERG-PREP,25
3/24/18,LPN70HAM,21
3/24/18,RN08H,20
3/24/18,VOL75HC,20
3/24/18,IPEMERPREP,16
3/24/18,LPN70HPM,15
3/24/18,SN48H,13
3/24/18,IPRN08H,13
3/24/18,CNA11HN,10
3/24/18,SN70HPM,10
3/24/18,IPSW01H,10
3/24/18,CH11H,9
3/24/18,SN96H,8
3/24/18,RN88H,8
3/24/18,IPSN88H,8
3/24/18,SW11H,7
3/24/18,IPSN96H,6
3/24/18,IPSW11H,6
3/24/18,VOL75HR,5
3/24/18,LPN09H,5
3/24/18,SN70HAM,5
3/24/18,LPN88H,5
3/24/18,IPTRNOUT,4
3/24/18,SNTRNSIN,3
3/24/18,IPSN48H,3
3/24/18,CL60,2
3/24/18,SW11HP,2
3/24/18,PHY-HF2F,2
3/24/18,VOL75HE,1
3/24/18,RN02H,1
3/24/18,RN18H,1
3/24/18,SWOCH,1
3/24/18,CH11HP,1
3/24/18,MU01H,1
3/24/18,MU11H,1
3/24/18,CB05H,1
3/25/18,CNA11H,110
3/25/18,IPCNA11HAM,87
3/25/18,IPCNA11HPM,83
3/25/18,IPSN09HAM,62
3/25/18,SNOCH,59
3/25/18,IPSN09HPM,48
3/25/18,RN11H,46
3/25/18,SNIH,42
3/25/18,IPRN11HPM,39
3/25/18,IPRN11HAM,37
3/25/18,RN70H,36
3/25/18,SN09H,26
3/25/18,LPN70HAM,23
3/25/18,RN00H,22
3/25/18,EMERG-PREP,22
3/25/18,RN09H,20
3/25/18,RN08H,17
3/25/18,IPEMERPREP,13
3/25/18,LPN70HPM,12
3/25/18,IPSN88H,12
3/25/18,VOL75HC,12
3/25/18,SN96H,10
3/25/18,IPRN08H,10
3/25/18,RN88H,9
3/25/18,SN70HPM,8
3/25/18,LPN09H,8
3/25/18,LPN88H,7
3/25/18,CNA11HN,7
3/25/18,IPSN48H,6
3/25/18,SN48H,6
3/25/18,SNTRNSIN,4
3/25/18,IPSW01H,4
3/25/18,SN70HAM,4
3/25/18,VOL75HR,2
3/25/18,RN18H,2
3/25/18,RN02H,2
3/25/18,AGLPN70HPM,2
3/25/18,CB05H,2
3/25/18,IPSN96H,1
3/25/18,SW11H,1
3/25/18,IPSW11H,1
3/25/18,SW11HP,1
3/25/18,AGLPN70HAM,1
3/25/18,SW88H,1
3/26/18,CNA11H,991
3/26/18,RN11H,732
3/26/18,SW11H,182
3/26/18,CH11H,149
3/26/18,IPCNA11HAM,87
3/26/18,IPCNA11HPM,79
3/26/18,SNIH,77
3/26/18,EMERG-PREP,66
3/26/18,PHY-VIS,57
3/26/18,IPSN09HAM,56
3/26/18,RN02H,55
3/26/18,MU11H,50
3/26/18,IPSN09HPM,46
3/26/18,RN00H,46
3/26/18,CH01H,44
3/26/18,SNOCH,43
3/26/18,IPRN11HAM,40
3/26/18,SW01H,38
3/26/18,RN09H,36
3/26/18,CNA11HN,36
3/26/18,IPRN11HPM,35
3/26/18,RN70H,33
3/26/18,IPCH01H,32
3/26/18,VOL75HC,29
3/26/18,PHY-HF2F,28
3/26/18,SN09H,19
3/26/18,LPN70HAM,19
3/26/18,IPSW01H,17
3/26/18,NP-HF2F,14
3/26/18,MU01H,14
3/26/18,LPN09H,14
3/26/18,SN96H,12
3/26/18,IPSW11H,11
3/26/18,AGLPN70HPM,11
3/26/18,IPEMERPREP,11
3/26/18,SN70HPM,10
3/26/18,IPSN88H,10
3/26/18,IPRN08H,8
3/26/18,RN08H,8
3/26/18,SNTRNSIN,7
3/26/18,SN70HAM,7
3/26/18,LPN70HPM,7
3/26/18,IPSN48H,7
3/26/18,CH11HP,7
3/26/18,BE72H,5
3/26/18,SW11HP,5
3/26/18,RN88H,5
3/26/18,VOL75HR,5
3/26/18,SN48H,5
3/26/18,IPCH11H,4
3/26/18,VOL75HP,4
3/26/18,SNPLHN,3
3/26/18,HLIH,3
3/26/18,IPSN96H,3
3/26/18,AGLPN70HAM,2
3/26/18,LPN88H,2
3/26/18,BE72HA,2
3/26/18,VOL-ASSIGN,1
3/26/18,LPN18H,1
3/26/18,CH72H,1
3/26/18,RN18H,1
3/26/18,CH88H,1
3/26/18,VOL75HT,1
3/26/18,CB05H,1
3/26/18,VOL75HH,1
3/26/18,IPTRNOUT,1
3/27/18,CNA11H,947
3/27/18,RN11H,748
3/27/18,SW11H,211
3/27/18,CH11H,140
3/27/18,EMERG-PREP,83
3/27/18,IPCNA11HAM,81
3/27/18,IPCNA11HPM,74
3/27/18,SNIH,72
3/27/18,RN02H,60
3/27/18,IPSN09HAM,57
3/27/18,MU11H,57
3/27/18,RN00H,49
3/27/18,IPRN11HPM,45
3/27/18,CH01H,42
3/27/18,PHY-VIS,40
3/27/18,RN70H,38
3/27/18,IPSN09HPM,38
3/27/18,RN09H,38
3/27/18,SNOCH,37
3/27/18,SW01H,37
3/27/18,CNA11HN,36
3/27/18,VOL75HC,33
3/27/18,PHY-HF2F,33
3/27/18,IPSW11H,32
3/27/18,IPRN11HAM,30
3/27/18,RN08H,24
3/27/18,NP-HF2F,22
3/27/18,MU01H,22
3/27/18,SN09H,20
3/27/18,IPSW01H,16
3/27/18,VOL75HR,15
3/27/18,AGLPN70HPM,14
3/27/18,SN70HPM,14
3/27/18,IPCH11H,14
3/27/18,IPEMERPREP,13
3/27/18,LPN70HAM,12
3/27/18,LPN70HPM,12
3/27/18,SW11HP,12
3/27/18,SN70HAM,10
3/27/18,IPRN08H,10
3/27/18,IPCH01H,9
3/27/18,BE72H,9
3/27/18,SN96H,9
3/27/18,IPSN88H,8
3/27/18,LPN09H,7
3/27/18,RN88H,7
3/27/18,AGLPN70HAM,6
3/27/18,SNPLHN,6
3/27/18,CH11HP,6
3/27/18,IPSN96H,5
3/27/18,IPTRNOUT,4
3/27/18,VOL75HE,4
3/27/18,VOL75HP,4
3/27/18,RN18H,3
3/27/18,LPN88H,3
3/27/18,BE72HA,2
3/27/18,IPSN48H,2
3/27/18,SNTRNSIN,2
3/27/18,SN48H,2
3/27/18,VOL75HT,1
3/27/18,SWOCH,1
3/27/18,SW18H,1
3/27/18,VOL75VA,1
3/27/18,CH72H,1
3/27/18,VOL75HM,1
3/27/18,PT01H,1
3/27/18,LPN18H,1
3/27/18,VOL75HH,1
3/28/18,CNA11H,934
3/28/18,RN11H,691
3/28/18,SW11H,234
3/28/18,CH11H,144
3/28/18,EMERG-PREP,97
3/28/18,IPCNA11HAM,90
3/28/18,MU11H,90
3/28/18,RN09H,82
3/28/18,SNIH,79
3/28/18,IPCNA11HPM,79
3/28/18,RN02H,70
3/28/18,IPSN09HAM,62
3/28/18,PHY-VIS,55
3/28/18,RN70H,48
3/28/18,IPRN11HPM,48
3/28/18,SNOCH,45
3/28/18,CH01H,45
3/28/18,IPRN11HAM,39
3/28/18,VOL75HC,39
3/28/18,IPSN09HPM,38
3/28/18,CNA11HN,37
3/28/18,SW01H,36
3/28/18,RN00H,36
3/28/18,IPSW11H,32
3/28/18,RN08H,27
3/28/18,NP-HF2F,27
3/28/18,SN09H,24
3/28/18,PHY-HF2F,22
3/28/18,SW11HP,22
3/28/18,LPN70HAM,22
3/28/18,MU01H,21
3/28/18,AGLPN70HPM,20
3/28/18,IPEMERPREP,18
3/28/18,LPN09H,16
3/28/18,IPRN08H,15
3/28/18,SN70HAM,14
3/28/18,VOL75HR,13
3/28/18,IPCH01H,13
3/28/18,SN48H,13
3/28/18,IPSW01H,12
3/28/18,LPN70HPM,11
3/28/18,IPCH11H,11
3/28/18,SN70HPM,9
3/28/18,BE72H,8
3/28/18,IPSN88H,8
3/28/18,IPSN96H,7
3/28/18,VOL75HP,6
3/28/18,CH11HP,6
3/28/18,SNPLHN,6
3/28/18,RN88H,5
3/28/18,IPSN48H,5
3/28/18,SNTRNSIN,5
3/28/18,RN18H,4
3/28/18,SN96H,4
3/28/18,LPN88H,3
3/28/18,AGLPN70HAM,3
3/28/18,VOL75HM,2
3/28/18,HLIH,2
3/28/18,IPSN18H,2
3/28/18,IPTRNOUT,2
3/28/18,CB05H,1
3/28/18,CNA70HAM,1
3/28/18,SW18H,1
3/28/18,LPN18H,1
3/28/18,BE72HA,1
3/29/18,CNA11H,934
3/29/18,RN11H,646
3/29/18,SW11H,192
3/29/18,CH11H,139
3/29/18,RN09H,127
3/29/18,SNIH,83
3/29/18,IPCNA11HAM,82
3/29/18,IPCNA11HPM,75
3/29/18,EMERG-PREP,71
3/29/18,IPSN09HAM,58
3/29/18,RN70H,53
3/29/18,MU11H,53
3/29/18,PHY-VIS,50
3/29/18,IPRN11HPM,48
3/29/18,RN02H,48
3/29/18,RN00H,47
3/29/18,VOL75HC,42
3/29/18,IPSN09HPM,40
3/29/18,SN09H,38
3/29/18,CH01H,37
3/29/18,SNOCH,35
3/29/18,CNA11HN,33
3/29/18,IPRN11HAM,31
3/29/18,NP-HF2F,31
3/29/18,PHY-HF2F,25
3/29/18,SW01H,24
3/29/18,RN08H,23
3/29/18,IPSW11H,22
3/29/18,MU01H,22
3/29/18,SN48H,20
3/29/18,LPN70HAM,19
3/29/18,LPN09H,19
3/29/18,IPEMERPREP,18
3/29/18,IPRN08H,18
3/29/18,SW11HP,17
3/29/18,IPSW01H,16
3/29/18,IPCH01H,15
3/29/18,AGLPN70HPM,14
3/29/18,SN70HAM,13
3/29/18,BE72H,13
3/29/18,SN70HPM,13
3/29/18,LPN70HPM,11
3/29/18,IPCH11H,10
3/29/18,RN18H,8
3/29/18,CH11HP,6
3/29/18,IPSN88H,6
3/29/18,RN88H,6
3/29/18,VOL75HR,5
3/29/18,LPN88H,5
3/29/18,CB05H,3
3/29/18,SN96H,3
3/29/18,IPTRNOUT,2
3/29/18,SNTRNSIN,2
3/29/18,AGLPN70HAM,2
3/29/18,SNPLHN,2
3/29/18,VOL75HP,1
3/29/18,CNA70HAM,1
3/29/18,BE72HA,1
3/29/18,IPSN18H,1
3/29/18,SW88H,1
3/29/18,HLIH,1
3/29/18,VOL75HA,1
3/29/18,CH72H,1
3/30/18,CNA11H,1012
3/30/18,RN11H,547
3/30/18,RN09H,195
3/30/18,SW11H,176
3/30/18,CH11H,143
3/30/18,IPCNA11HAM,76
3/30/18,SNIH,69
3/30/18,EMERG-PREP,67
3/30/18,IPSN09HAM,64
3/30/18,IPCNA11HPM,64
3/30/18,MU11H,60
3/30/18,RN70H,55
3/30/18,IPSN09HPM,44
3/30/18,RN02H,44
3/30/18,SNOCH,41
3/30/18,PHY-VIS,38
3/30/18,IPRN11HPM,35
3/30/18,CNA11HN,35
3/30/18,CH01H,34
3/30/18,SN09H,34
3/30/18,NP-HF2F,34
3/30/18,SW01H,29
3/30/18,VOL75HC,27
3/30/18,RN00H,26
3/30/18,IPRN11HAM,25
3/30/18,LPN70HAM,20
3/30/18,IPCH01H,20
3/30/18,IPSW11H,20
3/30/18,RN08H,20
3/30/18,AGLPN70HPM,19
3/30/18,IPSN88H,17
3/30/18,LPN09H,17
3/30/18,MU01H,16
3/30/18,VOL75HR,15
3/30/18,IPSW01H,14
3/30/18,SW11HP,12
3/30/18,PHY-HF2F,11
3/30/18,SN70HPM,11
3/30/18,SN96H,11
3/30/18,SN70HAM,10
3/30/18,LPN70HPM,9
3/30/18,IPEMERPREP,9
3/30/18,IPSN48H,7
3/30/18,AGLPN70HAM,7
3/30/18,IPRN08H,7
3/30/18,SN48H,6
3/30/18,SNPLHN,6
3/30/18,IPCH11H,6
3/30/18,VOL75HE,5
3/30/18,BE72H,5
3/30/18,LPN88H,5
3/30/18,CH11HP,4
3/30/18,RN88H,4
3/30/18,VOL75HH,3
3/30/18,HLIH,2
3/30/18,CB05H,2
3/30/18,RN18H,2
3/30/18,IPSN96H,2
3/30/18,CL60,2
3/30/18,CNA70HAM,2
3/30/18,RN07H,2
3/30/18,SW88H,2
3/30/18,SN91H,1
3/30/18,BE72HA,1
3/30/18,SNTRNSIN,1
3/30/18,VOL75HT,1
3/30/18,IPTRNOUT,1
3/30/18,SW18H,1
3/30/18,PHY-HF2F,1
3/31/18,CNA11H,157
3/31/18,IPCNA11HPM,87
3/31/18,IPCNA11HAM,69
3/31/18,IPSN09HAM,61
3/31/18,SNOCH,52
3/31/18,RN09H,50
3/31/18,IPSN09HPM,44
3/31/18,RN11H,42
3/31/18,RN70H,40
3/31/18,IPRN11HPM,40
3/31/18,SNIH,33
3/31/18,RN00H,27
3/31/18,SN09H,25
3/31/18,IPRN11HAM,21
3/31/18,EMERG-PREP,18
3/31/18,LPN70HAM,18
3/31/18,SN96H,17
3/31/18,RN08H,16
3/31/18,IPEMERPREP,16
3/31/18,CH11H,15
3/31/18,AGLPN70HPM,14
3/31/18,LPN70HPM,13
3/31/18,IPRN08H,13
3/31/18,VOL75HC,13
3/31/18,IPSW01H,11
3/31/18,SN70HPM,10
3/31/18,SW11H,9
3/31/18,LPN09H,9
3/31/18,SN70HAM,8
3/31/18,SN48H,7
3/31/18,IPSN88H,6
3/31/18,IPSW11H,6
3/31/18,CNA11HN,6
3/31/18,VOL75HR,5
3/31/18,AGLPN70HAM,5
3/31/18,HLIH,5
3/31/18,RN88H,5
3/31/18,SW11HP,4
3/31/18,IPSN48H,4
3/31/18,LPN88H,4
3/31/18,MU11H,3
3/31/18,CB05H,3
3/31/18,SNTRNSIN,2
3/31/18,RN18H,1
3/31/18,RN02H,1
3/31/18,CNA70HAM,1
4/1/18,CNA11H,107
4/1/18,IPCNA11HPM,66
4/1/18,IPCNA11HAM,62
4/1/18,SNOCH,52
4/1/18,IPSN09HAM,52
4/1/18,RN11H,42
4/1/18,IPRN11HPM,39
4/1/18,IPSN09HPM,36
4/1/18,RN70H,36
4/1/18,IPRN11HAM,34
4/1/18,RN09H,33
4/1/18,SNIH,29
4/1/18,SN09H,22
4/1/18,RN00H,18
4/1/18,LPN70HAM,18
4/1/18,LPN70HPM,15
4/1/18,VOL75HC,13
4/1/18,SN70HAM,12
4/1/18,SN70HPM,11
4/1/18,IPSW01H,10
4/1/18,IPSN88H,10
4/1/18,IPRN08H,9
4/1/18,IPEMERPREP,8
4/1/18,EMERG-PREP,8
4/1/18,IPSW11H,8
4/1/18,SN96H,8
4/1/18,LPN88H,8
4/1/18,RN08H,7
4/1/18,LPN09H,6
4/1/18,AGLPN70HPM,6
4/1/18,RN88H,6
4/1/18,IPSN96H,5
4/1/18,CB05H,4
4/1/18,IPSN48H,4
4/1/18,CL60,4
4/1/18,SNTRNSIN,3
4/1/18,SN48H,3
4/1/18,AGLPN70HAM,3
4/1/18,CNA70HAM,2
4/1/18,SW11HP,2
4/1/18,CNA11HN,2
4/1/18,VOL75HR,2
4/1/18,RN02H,1
4/1/18,IPTRNOUT,1
4/1/18,LPN18H,1
4/1/18,CNA70HPM,1
4/1/18,SW11H,1
4/1/18,VOL75HP,1
4/2/18,CNA11H,1009
4/2/18,RN11H,747
4/2/18,SW11H,218
4/2/18,CH11H,144
4/2/18,MU11H,85
4/2/18,IPCNA11HAM,71
4/2/18,EMERG-PREP,70
4/2/18,SNIH,68
4/2/18,RN02H,64
4/2/18,PHY-VIS,57
4/2/18,IPCNA11HPM,54
4/2/18,IPSN09HAM,48
4/2/18,SNOCH,43
4/2/18,RN70H,42
4/2/18,RN09H,42
4/2/18,CNA11HN,40
4/2/18,IPSN09HPM,35
4/2/18,CH01H,34
4/2/18,RN00H,34
4/2/18,IPRN11HPM,32
4/2/18,SW01H,30
4/2/18,IPRN11HAM,29
4/2/18,MU01H,29
4/2/18,IPSW11H,26
4/2/18,NP-HF2F,24
4/2/18,IPCH01H,23
4/2/18,VOL75HC,22
4/2/18,SN70HPM,18
4/2/18,LPN70HAM,16
4/2/18,SN09H,16
4/2/18,IPSN88H,16
4/2/18,LPN70HPM,14
4/2/18,AGLPN70HPM,14
4/2/18,PHY-HF2F,13
4/2/18,IPSW01H,12
4/2/18,IPEMERPREP,12
4/2/18,LPN09H,11
4/2/18,CH11HP,11
4/2/18,IPRN08H,9
4/2/18,SN70HAM,7
4/2/18,SN96H,6
4/2/18,AGLPN70HAM,6
4/2/18,IPSN96H,5
4/2/18,RN88H,5
4/2/18,IPTRNOUT,4
4/2/18,RN08H,4
4/2/18,SW11HP,4
4/2/18,SNTRNSIN,4
4/2/18,BE72H,4
4/2/18,CL60,3
4/2/18,VOL75HR,3
4/2/18,CB05H,3
4/2/18,IPCH11H,3
4/2/18,VOL75HP,3
4/2/18,CNA70HAM,2
4/2/18,SW88H,2
4/2/18,SNPLHN,2
4/2/18,SN48H,2
4/2/18,LPN88H,2
4/2/18,IPSN48H,2
4/2/18,CH88H,1
4/2/18,VOL75HT,1
4/2/18,CNA70HPM,1
4/2/18,HLIH,1
4/2/18,RN18H,1
4/2/18,SWOCH,1
4/2/18,BE72HA,1
4/3/18,CNA11H,919
4/3/18,RN11H,713
4/3/18,SW11H,207
4/3/18,CH11H,144
4/3/18,SNIH,91
4/3/18,EMERG-PREP,83
4/3/18,RN02H,67
4/3/18,PHY-VIS,56
4/3/18,IPCNA11HAM,56
4/3/18,MU11H,54
4/3/18,RN70H,52
4/3/18,CNA11HN,47
4/3/18,IPCNA11HPM,46
4/3/18,IPSN09HAM,40
4/3/18,SNOCH,39
4/3/18,VOL75HC,36
4/3/18,IPSN09HPM,35
4/3/18,RN00H,31
4/3/18,RN09H,31
4/3/18,CH01H,29
4/3/18,IPRN11HAM,28
4/3/18,IPSW11H,27
4/3/18,LPN70HAM,27
4/3/18,SW01H,23
4/3/18,IPRN11HPM,23
4/3/18,MU01H,23
4/3/18,NP-HF2F,19
4/3/18,RN08H,18
4/3/18,IPSN88H,17
4/3/18,AGLPN70HPM,16
4/3/18,SN70HPM,15
4/3/18,IPCH11H,15
4/3/18,VOL75HR,14
4/3/18,IPEMERPREP,14
4/3/18,SN09H,13
4/3/18,SW11HP,12
4/3/18,IPSW01H,11
4/3/18,BE72H,10
4/3/18,LPN88H,10
4/3/18,SN70HAM,9
4/3/18,IPCH01H,9
4/3/18,IPRN08H,8
4/3/18,LPN09H,8
4/3/18,LPN70HPM,7
4/3/18,PHY-HF2F,7
4/3/18,RN88H,6
4/3/18,CH11HP,5
4/3/18,VOL75HP,5
4/3/18,SNTRNSIN,4
4/3/18,CB05H,4
